Customer ID,Sales Channel,Gender,Product Type,Purchase Reason,Decision,Age at POS,Manual Decision,Employment,Sum Assured,Annual Premium,Evidence,1 Year Lapse
A000008723,IFA,Male,Single,Business Protection,Accepted Standard Terms,66,Y,Employed,25000.00,283.20,N,0
A000008724,IFA,Male,Single,Family Protection,Accepted Standard Terms,33,N,Self-Employed,27000.00,158.28,Y,1
A000008725,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,41,N,Self-Employed,145775.00,108.48,Y,0
A000008726,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,37,N,House Person,73000.00,75.12,Y,0
A000008727,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,Y,Employed,73000.00,75.12,N,0
A000008728,IFA,Female,Single,Family Protection,Accepted Non Standard Terms,38,Y,Employed,100000.00,566.76,N,0
A000008729,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,47,N,Employed,207000.00,996.60,Y,0
A000008730,BP,Female,Single,Family Protection,Accepted Standard Terms,39,N,Employed,,805.08,Y,0
A000008731,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,49,N,Employed,100000.00,440.40,Y,1
A000008732,SP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,47,N,Employed,170000.00,275.88,Y,0
A000008733,SP,Male,Single,Mortgage Protection,Accepted Non Standard Terms,52,Y,Employed,62000.00,294.84,N,0
A000008734,IFA,Female,Single,Family Protection,Accepted Standard Terms,37,N,Employed,500000.00,356.52,Y,0
A000008735,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,Y,Employed,200000.00,721.80,N,0
A000008736,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,45,N,Employed,62000.00,79.08,N,0
A000008737,IFA,Male,Single,Family Protection,Accepted Standard Terms,48,Y,Employed,500000.00,1684.68,N,0
A000008738,IFA,Male,Single,Family Protection,Accepted Standard Terms,38,N,Employed,200000.00,355.56,Y,0
A000008739,IFA,Female,Single,Family Protection,Accepted Standard Terms,46,N,Employed,33806.00,120.00,N,0
A000008740,IFA,Female,Single,Family Protection,Accepted Standard Terms,30,N,House Person,200000.00,158.16,N,0
A000008741,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,35,Y,Employed,400000.00,440.88,Y,0
A000008742,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,44,N,Employed,400000.00,440.88,Y,0
A000008743,IFA,Male,Single,Family Protection,Accepted Standard Terms,58,N,Employed,100000.00,644.40,N,0
A000008744,IFA,Male,Single,Family Protection,Accepted Standard Terms,26,Y,Employed,100000.00,248.40,N,0
A000008745,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,28,N,Employed,160000.00,493.68,N,0
A000008746,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,30,N,Employed,160000.00,573.84,N,0
A000008747,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,N,Self-Employed,250000.00,180.96,Y,0
A000008748,IFA,Male,Single,Family Protection,Accepted Standard Terms,38,N,Employed,150000.00,140.88,Y,0
A000008749,IFA,Female,Single,Family Protection,Accepted Standard Terms,36,N,Employed,170000.00,311.88,Y,0
A000008750,IFA,Male,Joint,Family Protection,Accepted Standard Terms,23,N,Self-Employed,150000.00,130.20,Y,0
A000008751,IFA,Female,Joint,Family Protection,Accepted Standard Terms,21,Y,Self-Employed,150000.00,130.20,N,0
A000008752,BP,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,26,N,Employed,118449.00,914.52,Y,0
A000008753,BP,Male,,Family Protection,Accepted Non Standard Terms,29,Y,Employed,,142.92,Y,0
A000008754,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,29,Y,Employed,118449.00,914.52,Y,0
A000008755,IFA,Male,Single,Family Protection,Accepted Standard Terms,36,N,Employed,200000.00,239.52,Y,0
A000008756,IFA,Male,Single,Family Protection,Accepted Standard Terms,36,N,Employed,50000.00,230.04,Y,0
A000008757,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,48,N,Employed,58000.00,299.64,Y,0
A000008758,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,52,N,Employed,58000.00,299.64,Y,0
A000008759,IFA,Female,Single,Family Protection,Accepted Standard Terms,34,N,Employed,200000.00,132.60,Y,0
A000008760,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,33,Y,Employed,114049.00,588.12,Y,0
A000008761,SP,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,42,N,Employed,150000.00,719.04,Y,0
A000008762,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,28,N,Contract Worker,167296.00,153.60,Y,0
A000008763,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,29,N,Self-Employed,167296.00,153.60,Y,0
A000008764,IFA,Male,Single,Family Protection,Accepted Standard Terms,32,N,Employed,431825.00,360.00,Y,0
A000008765,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,37,Y,House Person,36301.00,72.96,N,0
A000008766,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,35,N,Employed,36301.00,72.96,Y,0
A000008767,IFA,Male,Single,Family Protection,Accepted Standard Terms,49,Y,Employed,250000.00,600.60,N,0
A000008768,IFA,Male,Single,Family Protection,Accepted Standard Terms,33,Y,Self-Employed,80000.00,67.44,N,0
A000008769,IFA,Male,Single,Family Protection,Accepted Standard Terms,33,Y,Self-Employed,50000.00,180.00,N,0
A000008770,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,56,Y,Self-Employed,178215.00,642.36,N,0
A000008771,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,33,N,Employed,108000.00,120.12,Y,0
A000008772,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,62,N,Employed,29500.00,611.64,Y,0
A000008773,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,52,Y,Employed,40000.00,112.08,N,0
A000008774,IFA,Male,Single,Family Protection,Accepted Standard Terms,47,Y,Employed,100000.00,451.20,Y,0
A000008775,IFA,Female,Single,Family Protection,Accepted Standard Terms,36,N,House Person,130000.00,96.24,N,0
A000008776,IFA,Male,Single,Family Protection,Accepted Standard Terms,45,N,Employed,250000.00,559.92,Y,0
A000008777,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,110520.00,169.20,Y,0
A000008778,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,42,N,Employed,30000.00,291.00,Y,0
A000008779,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,44,Y,Self-Employed,56000.00,263.88,Y,0
A000008780,IFA,Female,Single,Family Protection,Accepted Standard Terms,38,Y,Employed,75000.00,443.16,N,0
A000008781,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,43,N,House Person,56793.00,104.28,Y,0
A000008782,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,33,N,Employed,149000.00,195.36,Y,0
A000008783,IFA,Female,Single,Family Protection,Accepted Standard Terms,33,N,Employed,100000.00,76.80,Y,0
A000008784,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,28,Y,Employed,149000.00,195.36,Y,0
A000008785,IFA,Male,Single,Family Protection,Accepted Standard Terms,28,Y,Employed,100000.00,117.60,Y,0
A000008786,IFA,Male,Joint,Family Protection,Accepted Standard Terms,30,N,Self-Employed,93999.00,154.44,N,0
A000008787,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,47,Y,Self-Employed,120000.00,358.20,Y,0
A000008788,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,27,Y,Employed,340000.00,219.36,N,0
A000008789,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,29,Y,Self-Employed,340000.00,219.36,N,0
A000008790,IFA,Male,,Family Protection,Accepted Standard Terms,29,Y,Self-Employed,,257.40,N,0
A000008791,IFA,Male,Single,Family Protection,Accepted Standard Terms,55,N,Employed,50000.00,190.80,Y,0
A000008792,IFA,Male,Joint,Family Protection,Accepted Standard Terms,47,N,Employed,30000.00,122.28,Y,0
A000008793,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Self-Employed,63660.00,121.92,Y,0
A000008794,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,43,Y,Employed,63660.00,121.92,Y,0
A000008795,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,61,Y,Retired,30942.00,482.64,N,0
A000008796,SP,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,62,Y,Employed,30942.00,482.64,N,0
A000008797,IFA,Female,Joint,Family Protection,Accepted Standard Terms,44,N,Employed,90000.00,320.40,N,0
A000008798,IFA,Male,Joint,Family Protection,Accepted Standard Terms,47,N,Employed,90000.00,320.40,Y,0
A000008799,IFA,Female,Joint,Family Protection,Accepted Standard Terms,31,N,Employed,93999.00,154.44,N,0
A000008800,IFA,Female,Single,Family Protection,Accepted Standard Terms,41,N,Employed,170000.00,177.12,Y,0
A000008801,SP,Female,Joint,Mortgage Protection,Accepted Standard Terms,42,Y,Employed,50000.00,496.92,N,0
A000008802,SP,Male,Joint,Mortgage Protection,Accepted Standard Terms,58,N,Self-Employed,50000.00,496.92,Y,0
A000008803,IFA,Male,Single,Family Protection,Accepted Standard Terms,39,N,Self-Employed,100000.00,132.60,Y,0
A000008804,IFA,Female,Single,Family Protection,Accepted Standard Terms,40,N,Self-Employed,100000.00,118.20,Y,0
A000008805,BP,Male,Single,Family Protection,Accepted Standard Terms,60,Y,Self-Employed,150000.00,1134.60,N,0
A000008806,BP,Female,Single,Family Protection,Accepted Standard Terms,37,N,Self-Employed,150000.00,103.20,N,0
A000008807,SP,Female,Single,Mortgage Protection,Accepted Non Standard Terms,50,Y,Employed,70000.00,246.48,N,0
A000008808,IFA,Male,Single,Family Protection,Accepted Standard Terms,39,N,Employed,100000.00,591.96,Y,1
A000008809,BP,Female,Single,Family Protection,Accepted Standard Terms,25,Y,Employed,,79.80,Y,0
A000008810,BP,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,36,N,Employed,46000.00,609.36,N,0
A000008811,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,36,Y,Employed,46000.00,609.36,N,0
A000008812,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,31,N,Employed,171000.00,76.20,Y,0
A000008813,IFA,Male,Single,Family Protection,Accepted Standard Terms,26,N,Employed,50000.00,124.80,Y,0
A000008814,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,28,Y,Employed,115000.00,120.96,Y,0
A000008815,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,30,Y,Employed,115000.00,120.96,N,0
A000008816,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,32,N,Employed,59250.00,368.64,Y,0
A000008817,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,32,Y,Employed,59250.00,368.64,N,0
A000008818,BP,Female,Single,Mortgage Protection,Accepted Standard Terms,37,Y,Employed,122000.00,110.64,N,0
A000008819,IFA,Female,Single,Family Protection,Accepted Standard Terms,44,Y,Employed,50000.00,118.20,N,0
A000008820,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,59,Y,Retired,30000.00,139.44,N,0
A000008821,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,25,N,Employed,80550.00,159.96,Y,0
A000008822,BP,Male,,Family Protection,Accepted Standard Terms,25,N,Employed,,177.24,Y,0
A000008823,BP,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,23,N,Employed,80550.00,159.96,Y,0
A000008824,BP,Female,,Family Protection,Accepted Non Standard Terms,23,N,Employed,,380.04,Y,0
A000008825,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,57,Y,House Person,50000.00,166.80,N,0
A000008826,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,137000.00,139.44,Y,0
A000008827,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,34,Y,Employed,137000.00,139.44,N,0
A000008828,IFA,Male,Single,Family Protection,Further Evidence Required,41,Y,Employed,100000.00,113.16,N,0
A000008829,SP,Male,Joint,Mortgage Protection,Undetermined,48,N,Self-Employed,72251.00,572.04,N,0
A000008830,SP,Female,Joint,Mortgage Protection,Refer To Underwriter,49,Y,House Person,72251.00,572.04,N,0
A000008831,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,38,N,Employed,96400.00,408.24,Y,0
A000008832,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,29,N,Employed,123400.00,90.24,Y,0
A000008833,BP,Female,Single,Family Protection,Accepted Standard Terms,49,N,Employed,60000.00,250.68,Y,1
A000008834,BP,Male,Single,Family Protection,Accepted Standard Terms,57,Y,Employed,60000.00,288.84,N,1
A000008835,IFA,Female,,Family Protection,Accepted Non Standard Terms,47,Y,Employed,,794.40,N,0
A000008836,BP,Female,Single,Family Protection,Accepted Standard Terms,46,N,Employed,100000.00,195.60,Y,0
A000008837,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,37,N,Employed,75000.00,120.00,Y,0
A000008838,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,33,N,Employed,75000.00,120.00,Y,0
A000008839,IFA,Male,Single,Family Protection,Accepted Standard Terms,49,N,Employed,200000.00,477.12,Y,0
A000008840,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,49,Y,Employed,118556.00,225.96,N,0
A000008841,IFA,Female,Joint,Family Protection,Accepted Standard Terms,30,N,Employed,100000.00,156.72,Y,1
A000008842,IFA,Male,Joint,Family Protection,Accepted Standard Terms,39,N,Employed,100000.00,156.72,Y,1
A000008843,BP,Male,Single,Family Protection,Accepted Non Standard Terms,47,Y,Unemployed,50000.00,247.20,Y,1
A000008844,BP,Male,Joint,Family Protection,Accepted Standard Terms,32,Y,Employed,250000.00,1225.20,Y,1
A000008845,IFA,Female,Joint,Family Protection,Accepted Standard Terms,47,Y,Unemployed,100000.00,252.12,N,0
A000008846,IFA,Male,Joint,Family Protection,Accepted Standard Terms,41,Y,Employed,100000.00,252.12,N,0
A000008847,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,38,N,Self-Employed,195000.00,1354.32,N,0
A000008848,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,56,Y,Employed,160000.00,1423.92,N,0
A000008849,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,40,Y,Employed,95500.00,91.92,N,0
A000008850,IFA,Male,Single,Family Protection,Accepted Standard Terms,65,Y,Self-Employed,27726.00,360.00,N,0
A000008851,IFA,Male,Single,Business Protection,Accepted Non Standard Terms,49,Y,Employed,45000.00,475.56,N,0
A000008852,IFA,Male,Single,Business Protection,Accepted Non Standard Terms,49,Y,Employed,100000.00,1036.56,N,0
A000008853,IFA,Male,Single,Mortgage Protection,Accepted Standard Terms,37,N,Self-Employed,150000.00,531.00,N,0
A000008854,BP,Male,,Mortgage Protection,Accepted Standard Terms,28,Y,Employed,,264.00,N,0
A000008855,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,33,N,Employed,59395.00,320.16,Y,0
A000008856,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,35,N,Employed,59395.00,320.16,Y,0
A000008857,BP,Male,Single,Family Protection,Accepted Standard Terms,29,N,Employed,115000.00,123.24,N,0
A000008858,IFA,Female,Single,Family Protection,Accepted Standard Terms,54,N,Employed,80000.00,796.80,Y,1
A000008859,IFA,Male,Single,Family Protection,Accepted Standard Terms,40,Y,Employed,250000.00,338.88,Y,0
A000008860,IFA,Male,Single,Family Protection,Accepted Standard Terms,60,Y,Employed,100000.00,814.80,N,0
A000008861,IFA,Female,Single,Family Protection,Accepted Standard Terms,33,N,In Full-Time Education,156232.00,96.00,Y,1
A000008862,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,28,N,Employed,41566.00,87.84,Y,0
A000008863,IFA,Male,Single,Family Protection,Accepted Standard Terms,62,Y,Unemployed,250000.00,1069.20,N,0
A000008864,IFA,Female,Joint,Mortgage Protection,Accepted Non Standard Terms,40,Y,Employed,100000.00,1497.12,N,0
A000008865,IFA,Male,Joint,Mortgage Protection,Accepted Non Standard Terms,62,Y,Employed,100000.00,1497.12,N,0
A000008866,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,49,N,Employed,25000.00,80.88,Y,0
A000008867,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,42,Y,Employed,70000.00,153.48,N,0
A000008868,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,26,N,Employed,154000.00,125.52,Y,0
A000008869,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,23,N,Employed,154000.00,125.52,Y,0
A000008870,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,30,Y,Employed,100000.00,506.28,Y,0
A000008871,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,98723.00,846.24,Y,1
A000008872,IFA,Female,Single,Family Protection,Accepted Standard Terms,44,N,House Person,180000.00,185.04,Y,0
A000008873,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,39,N,House Person,63750.00,246.36,Y,0
A000008874,IFA,Female,Single,Family Protection,Accepted Standard Terms,39,N,House Person,75000.00,116.16,Y,0
A000008875,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,50,Y,Employed,204897.00,808.92,N,0
A000008876,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,40,Y,Employed,95500.00,462.00,N,0
A000008877,IFA,Female,Joint,Mortgage Protection,Accepted Standard Terms,21,N,Employed,67380.00,72.00,Y,0
A000008878,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,21,N,Employed,67380.00,72.00,Y,0
A000008879,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,47,N,Self-Employed,133000.00,710.64,N,0
A000008880,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,28,N,Employed,130125.00,301.92,Y,0
A000008881,IFA,Female,Joint,Family Protection,Accepted Standard Terms,26,N,Unemployed,94889.00,578.76,Y,0
A000008882,IFA,Female,Single,Family Protection,Accepted Standard Terms,30,N,Employed,153088.00,72.00,N,0
A000008883,SP,Male,Single,Business Protection,Accepted Standard Terms,38,Y,Employed,250000.00,512.04,N,0
A000008884,SP,Male,Single,Family Protection,Accepted Standard Terms,38,Y,Employed,1000000.00,1976.28,N,0
A000008885,SP,Male,Single,Mortgage Protection,Accepted Standard Terms,31,N,Unemployed,41566.00,91.80,Y,0
A000008886,SP,Female,Single,Mortgage Protection,Accepted Standard Terms,52,Y,Employed,107639.00,212.28,N,1
A000008887,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,100000.00,196.32,N,0
A000008888,BP,Male,Joint,Mortgage Protection,Accepted Standard Terms,38,N,Employed,36149.00,385.92,N,0
A000008889,IFA,Male,Joint,Mortgage Protection,Accepted Standard Terms,54,Y,Employed,60000.00,819.12,Y,0
A000008890,IFA,Female,Joint,Family Protection,Accepted Standard Terms,48,N,Employed,150000.00,419.40,Y,0
A000008891,IFA,Male,Joint,Family Protection,Refer To Underwriter,45,Y,Employed,150000.00,419.40,N,0
A000008892,IFA,Female,Single,Mortgage Protection,Accepted Standard Terms,41,Y,Employed,172083.00,72.00,N,0
A000008893,IFA,Male,Single,Family Protection,Refer To Underwriter,56,Y,Retired,50000.00,996.60,N,0
A000008894,IFA,Male,Single,Family Protection,Accepted Non Standard Terms,45,Y,Unemployed,20521.00,240.00,Y,0
A000008895,BP,Male,Single,Mortgage Protection,Accepted Standard Terms,32,N,Employed,9000.00,80.52,Y,1
A000008896,IFA,Female,Single,Family Protection,Accepted Standard Terms,45,Y,House Person,100000.00,136.68,N,0
A000008897,BP,Female,Joint,Mortgage Protection,Accepted Standard Terms,26,N,House Person,201744.00,286.08,Y,0
